Year,Month,Median,2.5 Percentile,97.5 Percentile
1992.0,2.0,25.5,20.3,31.1
1992.0,3.0,31.2,24.9,38.1
1992.0,4.0,67.3,60.2,75.4
1992.0,5.0,102.2,94.1,110.2
1992.0,6.0,55.7,49.2,61.9
1992.0,7.0,52.3,46.3,58.2
1992.0,8.0,36.5,31.3,41.5
1992.0,9.0,51.7,44.6,58.5
1992.0,10.0,48.5,40.9,56.1
1992.0,11.0,42.0,35.3,49.0
1992.0,12.0,37.8,32.0,44.2
1993.0,1.0,30.2,25.1,35.9
1993.0,2.0,23.8,18.7,29.0
1993.0,3.0,28.0,21.8,34.1
1993.0,4.0,68.8,61.5,76.9
1993.0,5.0,100.2,91.8,108.9
1993.0,6.0,72.4,65.5,79.2
1993.0,7.0,57.3,51.1,64.5
1993.0,8.0,41.0,35.7,46.8
1993.0,9.0,38.7,32.4,45.4
1993.0,10.0,42.9,36.0,50.1
1993.0,11.0,37.2,30.7,44.1
1993.0,12.0,34.3,28.3,40.7
1994.0,1.0,28.0,22.7,33.1
1994.0,2.0,25.0,20.1,30.6
1994.0,3.0,31.9,25.2,38.6
1994.0,4.0,61.4,53.3,68.9
1994.0,5.0,79.0,71.2,87.0
1994.0,6.0,59.9,52.8,66.1
1994.0,7.0,45.6,40.4,51.4
1994.0,8.0,36.8,31.7,41.8
1994.0,9.0,39.8,33.5,46.2
1994.0,10.0,35.9,29.1,42.1
1994.0,11.0,34.6,28.7,41.5
1994.0,12.0,34.6,28.2,40.6
1995.0,1.0,29.2,24.2,34.8
1995.0,2.0,23.0,18.2,28.3
1995.0,3.0,44.7,37.9,51.8
1995.0,4.0,53.6,47.0,61.4
1995.0,5.0,71.1,63.2,79.1
1995.0,6.0,49.3,43.3,55.3
1995.0,7.0,42.6,37.7,48.0
1995.0,8.0,34.1,29.8,39.2
1995.0,9.0,36.8,30.4,42.9
1995.0,10.0,75.2,67.8,83.5
1995.0,11.0,53.2,46.6,60.2
1995.0,12.0,35.3,29.2,41.6
1996.0,1.0,29.4,24.2,35.5
1996.0,2.0,24.6,18.9,30.1
1996.0,3.0,30.1,23.3,36.6
1996.0,4.0,77.0,68.1,85.4
1996.0,5.0,138.5,131.2,147.1
1996.0,6.0,81.3,74.3,88.4
1996.0,7.0,56.8,50.7,63.1
1996.0,8.0,43.2,37.6,49.1
1996.0,9.0,38.0,31.9,44.5
1996.0,10.0,49.0,42.5,56.3
1996.0,11.0,59.7,52.4,67.0
1996.0,12.0,40.9,35.0,47.8
1997.0,1.0,31.6,26.1,37.6
1997.0,2.0,24.4,18.9,29.6
1997.0,3.0,26.0,19.7,32.5
1997.0,4.0,100.6,92.0,109.2
1997.0,5.0,115.9,107.3,123.3
1997.0,6.0,62.7,56.3,69.3
1997.0,7.0,50.9,44.8,57.4
1997.0,8.0,34.7,29.7,39.8
1997.0,9.0,32.7,26.8,39.0
1997.0,10.0,35.1,27.4,42.1
1997.0,11.0,39.3,32.4,46.1
1997.0,12.0,31.9,26.7,38.0
1998.0,1.0,27.8,22.3,33.3
1998.0,2.0,25.7,20.1,31.5
1998.0,3.0,40.2,32.9,47.5
1998.0,4.0,70.8,63.1,78.8
1998.0,5.0,54.8,47.6,62.0
1998.0,6.0,52.5,45.7,59.0
1998.0,7.0,36.4,32.0,41.6
1998.0,8.0,31.1,26.7,35.8
1998.0,9.0,30.4,24.3,36.3
1998.0,10.0,46.3,38.6,53.7
1998.0,11.0,46.1,38.5,53.5
1998.0,12.0,43.5,36.8,50.4
1999.0,1.0,31.3,25.6,37.2
1999.0,2.0,27.2,21.7,32.6
1999.0,3.0,33.3,26.5,39.7
1999.0,4.0,95.0,87.4,102.9
1999.0,5.0,82.2,73.9,89.8
1999.0,6.0,63.5,57.2,70.2
1999.0,7.0,61.5,55.5,68.0
1999.0,8.0,42.7,36.7,48.7
1999.0,9.0,40.9,34.4,48.1
