Year,Month,Median,2.5 Percentile,97.5 Percentile
1998.0,9.0,51.0,34.8,68.6
1998.0,10.0,34.6,17.7,52.6
1998.0,11.0,49.1,33.3,66.6
1998.0,12.0,51.8,36.8,66.9
1999.0,1.0,127.2,109.3,144.9
1999.0,2.0,27.9,14.4,44.2
1999.0,3.0,72.8,56.1,90.8
1999.0,4.0,42.6,28.8,58.1
1999.0,5.0,47.7,30.2,65.0
1999.0,6.0,55.6,38.9,73.1
1999.0,7.0,58.4,42.1,76.2
1999.0,8.0,57.7,41.2,74.1
1999.0,9.0,89.9,71.1,108.2
1999.0,10.0,63.0,44.2,81.8
1999.0,11.0,93.8,74.4,112.2
1999.0,12.0,56.4,40.7,72.0
2000.0,1.0,48.3,32.2,64.4
2000.0,2.0,47.8,29.9,65.1
2000.0,3.0,43.0,26.3,59.8
2000.0,4.0,101.8,83.4,120.6
2000.0,5.0,113.7,95.6,133.8
2000.0,6.0,149.9,131.8,170.1
2000.0,7.0,69.9,53.6,88.3
2000.0,8.0,83.8,65.6,101.2
2000.0,9.0,73.6,54.2,92.4
2000.0,10.0,31.2,15.4,48.2
2000.0,11.0,81.2,63.8,98.8
2000.0,12.0,94.8,77.1,111.4
2001.0,1.0,45.9,30.8,62.7
2001.0,2.0,70.9,54.6,89.4
2001.0,3.0,72.2,54.3,90.1
2001.0,4.0,37.1,23.6,52.9
2001.0,5.0,75.1,57.6,93.8
2001.0,6.0,45.5,28.8,62.8
2001.0,7.0,34.3,20.8,48.9
2001.0,8.0,63.1,46.5,80.7
2001.0,9.0,71.4,54.1,90.4
2001.0,10.0,75.7,54.6,95.1
2001.0,11.0,72.6,54.0,89.9
2001.0,12.0,74.4,57.7,91.6
2002.0,1.0,48.8,38.7,60.1
2002.0,2.0,67.5,54.7,79.8
2002.0,3.0,84.0,72.9,96.3
2002.0,4.0,100.3,88.9,111.4
2002.0,5.0,115.2,102.5,127.1
2002.0,6.0,87.6,76.6,98.9
2002.0,7.0,57.3,46.7,69.0
2002.0,8.0,41.6,31.5,52.8
2002.0,9.0,60.2,48.4,74.1
2002.0,10.0,52.2,39.7,65.9
2002.0,11.0,79.4,68.4,91.3
2002.0,12.0,51.8,41.6,62.4
2003.0,1.0,61.1,50.2,72.1
2003.0,2.0,57.1,46.7,68.8
2003.0,3.0,63.7,52.5,76.1
2003.0,4.0,70.2,57.6,81.8
2003.0,5.0,128.3,116.8,139.7
2003.0,6.0,67.2,55.1,78.9
2003.0,7.0,76.5,64.9,87.0
2003.0,8.0,72.1,61.0,83.7
2003.0,9.0,71.9,59.9,83.8
2003.0,10.0,70.6,58.7,83.7
2003.0,11.0,132.8,120.8,143.7
2003.0,12.0,80.2,68.6,91.4
2004.0,1.0,64.5,53.8,75.2
2004.0,2.0,29.2,19.0,40.5
2004.0,3.0,60.7,49.1,71.9
2004.0,4.0,86.4,74.6,98.0
2004.0,5.0,117.5,105.5,128.6
2004.0,6.0,68.6,56.5,80.9
2004.0,7.0,127.0,115.4,138.2
2004.0,8.0,76.8,65.2,88.1
2004.0,9.0,93.4,81.0,106.3
2004.0,10.0,46.2,35.1,60.0
2004.0,11.0,85.6,73.8,97.1
2004.0,12.0,121.5,109.7,132.5
