Year,Month,Median,2.5 Percentile,97.5 Percentile
1983.0,9.0,73.9839,54.0175,93.8972
1983.0,10.0,108.2347,89.5213,128.3685
1983.0,11.0,49.8548,29.0968,69.1339
1983.0,12.0,-45.6918,-65.9738,-25.9871
1984.0,1.0,-17.3062,-36.2492,0.6234
1984.0,2.0,35.8026,19.3624,54.8371
1984.0,3.0,22.9859,6.2719,39.2107
1984.0,4.0,118.0651,100.9028,135.4975
1984.0,5.0,122.3487,107.3373,138.6407
1984.0,6.0,219.6142,203.0081,237.2581
1984.0,7.0,107.7628,89.7676,125.9271
1984.0,8.0,103.2216,85.7408,122.9566
1984.0,9.0,78.9645,58.1501,99.6991
1984.0,10.0,65.0477,44.7457,84.6819
1984.0,11.0,-14.8955,-34.6072,4.1516
1984.0,12.0,4.749,-15.2911,26.4056
1985.0,1.0,-17.4674,-35.8822,-0.0468
1985.0,2.0,11.5786,-6.3464,29.5907
1985.0,3.0,53.034,36.11,69.6268
1985.0,4.0,128.5434,111.4435,145.9172
1985.0,5.0,185.5184,169.4266,201.1567
1985.0,6.0,117.4316,101.3139,134.797
1985.0,7.0,135.926,116.952,153.3955
1985.0,8.0,122.6481,102.4527,141.1365
1985.0,9.0,158.1269,136.8543,179.3646
1985.0,10.0,122.8322,101.4819,142.0317
1985.0,11.0,84.4259,63.6779,102.6449
1985.0,12.0,-30.9801,-52.006,-11.6616
1986.0,1.0,-14.0119,-32.029,3.7263
1986.0,2.0,4.9942,-13.1769,24.4933
1986.0,3.0,63.1202,44.4359,79.7714
1986.0,4.0,158.784,140.2023,176.2927
1986.0,5.0,108.1797,94.2286,123.3919
1986.0,6.0,146.5321,129.5935,163.5131
1986.0,7.0,139.7022,120.3127,158.0735
1986.0,8.0,93.4611,74.1846,114.5757
1986.0,9.0,109.8112,89.424,129.6634
1986.0,10.0,52.5835,32.653,74.4794
1986.0,11.0,-32.8583,-53.3336,-13.0255
1986.0,12.0,-48.8391,-69.2185,-29.5566
1987.0,1.0,-31.9349,-49.9606,-11.5556
1987.0,2.0,-18.6236,-36.5596,1.4889
1987.0,3.0,7.1606,-9.1928,25.3793
1987.0,4.0,35.2696,18.573,52.837
1987.0,5.0,120.7378,102.3841,138.7417
1987.0,6.0,75.0865,57.9175,93.3609
1987.0,7.0,129.4763,106.9297,151.0452
1987.0,8.0,63.2861,41.8697,86.9495
1987.0,9.0,36.0797,14.3847,57.5241
1987.0,10.0,-10.0053,-31.1683,12.1443
1987.0,11.0,-13.4991,-34.3699,7.2152
1987.0,12.0,-24.9643,-47.245,-2.4523
1988.0,1.0,-34.3236,-56.0004,-9.4492
1988.0,2.0,-12.3153,-31.2308,6.7519
1988.0,3.0,29.6126,7.1711,51.6551
1988.0,4.0,79.3829,63.4305,97.5329
1988.0,5.0,114.3107,97.1674,131.5102
1988.0,6.0,96.1718,81.1202,111.8455
1988.0,7.0,82.2299,67.4458,98.5608
1988.0,8.0,209.1914,189.7117,231.5775
1988.0,9.0,79.6682,58.7553,102.2496
1988.0,10.0,22.1523,0.0449,42.9422
1988.0,11.0,112.9656,92.929,135.3298
