model	year_month	superior_evaporation	superior_precipitation	superior_runoff	erie_evaporation	erie_precipitation	erie_runoff	ontario_evaporation	ontario_precipitation	ontario_runoff	michigan-huron_evaporation	michigan-huron_precipitation	michigan-huron_runoff	superior_cnbs	erie_cnbs	ontario_cnbs	michigan-huron_cnbs	superior_evaporation_obs	superior_precipitation_obs	superior_runoff_obs	erie_evaporation_obs	erie_precipitation_obs	erie_runoff_obs	ontario_evaporation_obs	ontario_precipitation_obs	ontario_runoff_obs	michigan-huron_evaporation_obs	michigan-huron_precipitation_obs	michigan-huron_runoff_obs	superior_cnbs_obs	michigan-huron_cnbs_obs	erie_cnbs_obs	ontario_cnbs_obs
RF	2018-12	52.082550949051935	30.43255257772848	31.823352813258747	23.39642455016363	53.85029294770989	90.8706395449537	48.13784977874782	54.88370212880186	156.47734678061133	42.391027173000104	40.74947372832321	57.90082826712006	6.8469932405259115	118.47921504701438	160.71587648331965	51.34356477426225	98.622	42.88	39.7	55.4547	55.18	90.48	74.29696	70.6	204.6	70.886576	61.63	69.2	-90.0	3050.0	550.0	1970.0
RF	2019-01	52.76888203304948	27.7312052433638	29.408488300372266	23.360496091887214	48.84476471337298	82.70026715373866	48.97973003798563	50.488913855021224	138.12067025295232	43.1405000143644	36.11471249149169	52.12514861673509	3.2373972635363444	107.3359478551794	139.2332242711064	44.28570057923942	114.28	68.18	33.0	62.134128	85.17	83.57	117.21354	77.5	156.7	95.401252	75.36	54.7	90.0	2130.0	960.0	940.0
RF	2019-02	50.320931891762314	26.56445951216385	30.877842691109507	22.48764267747938	48.348055373991066	84.50690536363248	46.53405341224969	49.406925083008645	145.09686424429657	41.39372423495683	33.99711290883059	54.91527034547913	7.044882842317616	110.33411628404038	147.74628346558916	45.78572576148654	42.741	89.68	25.4	15.3559	58.97	129.93	47.07382	74.5	174.2	33.832199	81.7	52.8	2410.0	4790.0	1750.0	2010.0
RF	2019-03	48.78338424321673	29.031939460714845	33.76234414442426	22.1148949629293	52.87739527788767	93.3086560096265	45.14540396533148	53.348564105057285	165.67857739168022	39.73902154758794	38.74838827182999	61.49822914441306	13.77903541418659	123.97902762533904	175.93803203942377	60.29917865358837	33.978	47.28	39.2	14.475406	69.68	99.39	37.71973	64.2	175.6	21.274255	59.48	78.0	1850.0	5330.0	1070.0	1860.0
RF	2019-04	35.53398984482378	35.856824857800106	55.61077565801479	20.667419726652067	65.59819210555501	104.81987679588195	36.93146068093405	58.98584205900585	193.52164355145538	29.95053849121679	52.555560336280834	85.66013334414035	56.39840045250647	149.81891649683365	215.42290989241488	109.00385470380084	9.716	105.01	103.1	-0.887168	106.44	149.7	12.39027	87.5	287.0	-4.23309	119.14	137.8	6240.0	13510.0	2830.0	3080.0
RF	2019-05	24.918384582689203	55.42140524491337	56.070338670200975	60.745272518670504	80.66334599981077	75.66299787737594	42.29611486320172	71.90591200950514	141.5475551027452	31.433719687163137	66.96450702085006	71.98205506991204	86.11870061990969	95.81270973420123	170.89315077635888	108.47418510586851	2.331	86.08	121.1	10.727082	93.98	125.95	3.62139	119.1	274.2	-8.259425	132.89	144.4	6100.0	12450.0	2040.0	2990.0
RF	2019-06	16.83581588707723	69.37005893505533	41.34945124331432	93.9707118312052	87.70709821652507	36.46259278853338	54.42885934730814	84.12018301373139	80.79027020994633	32.37553290253338	76.70609034725375	43.44837090696615	93.70044605117025	30.601776902301054	112.02084169083044	88.36306113178836	-2.9988	63.49	65.1	32.824457	129.17	93.0	15.3101	94.2	159.7	-0.929253	110.29	86.7	3410.0	8870.0	2250.0	2030.0
RF	2019-07	13.4024850421443	67.9354775696187	39.22529151684206	92.42211655180357	85.21547768003188	30.782526933503185	54.84007875722872	79.27275180023187	72.03743100893604	30.498682604531634	76.82677278117211	41.112957506419384	94.08145034468862	23.445743421550667	96.84294182673833	87.37834958904486	-3.182	76.61	44.6	80.549374	88.17	30.71	39.01155	64.7	69.6	15.503987	82.22	53.3	3750.0	4110.0	250.0	970.0
RF	2019-08	13.953965853566878	66.6770976592472	41.77543449469358	86.74583773348512	80.17084178521196	33.10823341849357	51.68709617852225	75.96754697866047	78.94793391689765	29.41770476635248	72.05683927871823	43.68701912241309	94.42876320128872	26.53148242508945	103.7401722846755	85.81485473854067	29.084	81.95	34.3	140.583859	78.36	20.32	90.47342	74.8	42.4	57.988491	58.74	36.5	1800.0	-320.0	-630.0	40.0
RF	2019-09	20.91329693380821	64.90528366938379	55.27545776081422	54.51835398990944	77.11733247519852	57.61922067891754	37.273193064881205	70.83050529366298	121.59140022666412	25.118887353910278	70.33741233164957	64.26379858761729	95.99156121907154	73.22459295679852	149.33518997216055	103.92088822695314	40.726	118.17	41.9	123.967698	63.27	24.55	65.75979	71.2	51.1	44.459599	142.09	44.5	4260.0	5730.0	-490.0	300.0
RF	2019-10	41.26641619170293	47.34534817880019	52.63225087444066	42.911120605867985	71.46572886918332	83.56328068182442	42.415275111334935	66.96633200961992	163.41173735525757	38.05161343355151	61.61006760181548	76.4544994038439	58.812558860471924	102.18114837111057	182.7249911251947	94.14924215510908	84.939	100.53	72.1	177.093496	85.36	31.47	73.72313	110.4	99.6	86.715411	129.23	82.9	2100.0	3460.0	-850.0	910.0
RF	2019-11	48.172272752008965	34.89355882831842	43.78734187789698	25.71303134831981	61.45904573028395	96.49380340912111	43.7196081483751	61.50525063623307	180.90149064615514	39.538495582330825	47.391969864964175	73.68500159495329	26.36152186654435	121.797561528097	194.23642525244537	75.97564961409722	124.35	78.26	47.3	154.439479	70.58	71.83	116.13732	72.1	190.6	106.047894	92.33	90.6	250.0	3410.0	120.0	1110.0
RF	2019-12	51.60464732748157	30.578601912140755	31.77778028073507	23.08190400972194	53.80361606261728	91.48376499216141	47.56355137651874	54.6497859787458	157.0944448366298	41.81663471276936	41.006817109203375	58.10854060278685	7.929844092925258	118.81165724447456	162.0786725171706	52.62129019147464	111.69	97.52	41.0	75.242962	62.42	57.18	90.58569	88.9	166.0	79.862832	84.01	82.0	1100.0	4700.0	-260.0	1590.0
RF	2020-01	52.793574251901774	28.593461668658403	29.487160882834196	23.342553107266188	50.69514577168848	85.38498882537141	48.95083048780962	51.65039361309182	140.34620453239955	43.0710885617705	38.232709055843316	52.57003603071646	3.7438919064559943	111.99593855317548	142.09536761653249	46.33561387830817	94.012	64.71	33.9	31.083493	82.53	155.56	72.65138	85.5	230.0	60.935268	74.99	88.8	390.0	5670.0	2270.0	2390.0
RF	2020-02	51.32711648043498	27.333008799992047	30.01004572968487	22.618931450397717	49.22877670856734	84.64532790076561	47.56269471318062	50.30461628224978	143.71834681270693	41.76085185474908	35.68726245622333	53.959695392269715	6.072938737620852	110.757510985363	146.53414193137166	46.81520213236434	84.736	29.25	26.6	38.529262	44.76	76.62	53.30845	54.5	143.6	52.776036	36.09	56.8	-980.0	2030.0	390.0	1250.0
RF	2020-03	48.702066599815076	30.360375938915706	33.88994723549057	21.895029543101444	57.55988582638544	99.25004230899579	45.329268525451155	56.48972383438161	167.5871024278341	39.43589524154652	42.346233333020905	62.54415650840898	15.641974829063344	134.46421265054963	180.01361012912827	65.8766551655479	42.166	78.7	38.2	9.44791	103.83	140.88	23.77923	72.7	239.2	21.770177	84.59	83.2	2880.0	7460.0	2020.0	2640.0
RF	2020-04	36.48428732204516	36.25756538635196	54.46954350144805	20.454790170979877	67.50223055610311	109.52254053160561	37.65711534943748	61.32095306346163	196.27718543546686	30.224472627014368	54.230674202145096	85.99944593030054	54.78446353089976	156.61058798669725	218.93457732815017	110.14080952075064	29.412	47.02	80.6	28.526106	65.09	95.71	28.2242	58.7	187.3	18.752585	75.56	113.4	2820.0	7730.0	820.0	1680.0
RF	2020-05	25.921784135238283	55.90247290739198	56.40613627827021	58.68700492707448	82.52121218024021	79.53070934078181	42.0715348072563	73.40358294427969	147.91162763529692	31.282845043972415	68.68120471879638	74.28702363638943	85.86508231728743	102.67775635157778	178.04408332223895	111.54867235978725	12.466	47.31	93.0	34.076767	82.15	86.36	30.07522	70.7	158.9	8.72533	93.4	116.5	3700.0	9500.0	1380.0	1370.0
RF	2020-06	16.62223245080328	70.92213934566104	41.48137173219866	92.89733017481761	88.75131480266899	36.99069003249973	54.09943406793481	85.79050634497588	81.25508439085058	32.10332690327825	78.35053737752526	43.716972910771666	96.20009613952084	33.33385214004944	113.42362813911491	89.65137763516009	-3.7335	76.29	60.1	45.121188	65.22	30.75	34.70243	34.1	67.1	6.829812	74.57	63.8	3950.0	5960.0	120.0	460.0
RF	2020-07	13.351112642202985	68.19827214618374	39.007502782465735	92.55184940107175	84.60720638015383	30.193500388818425	55.20525387744728	78.66315213644941	71.47308488351268	30.60440202559937	76.86518075973001	40.791813611558666	94.34293459270472	22.236327049414914	94.81294568134581	86.70477494168915	0.30303	107.99	44.7	83.405052	76.8	21.9	52.51202	53.2	45.1	23.381034	97.57	48.6	4290.0	4160.0	-100.0	350.0
RF	2020-08	14.058472244722417	66.92368547096132	41.052989926476045	87.6064746887237	81.09453949507171	32.55077578654776	52.279148441228145	76.50930083268642	77.24991894340167	29.941968346034155	72.38831899030318	43.166510668969124	93.72463586997047	25.788994346269185	102.13818501554621	85.76323540118865	29.909	95.88	36.3	131.504255	77.12	17.97	91.76068	83.8	39.2	54.04115	101.33	39.8	2240.0	3320.0	-790.0	10.0
RF	2020-09	21.692687106257495	64.5316800494195	54.25079534533438	57.1754963872372	76.5515749868778	54.91130949730991	38.5758715583738	71.39352425223947	118.55866187716691	26.987412014199844	69.44092842903075	62.75825243831613	93.10893422336102	67.0676813276408	144.27123318516556	98.92086976465318	55.811	90.39	33.7	171.748066	63.01	22.71	85.87706	44.3	32.8	76.800542	86.28	43.5	2450.0	330.0	-1450.0	-530.0
RF	2020-10	40.743694776070505	48.37956591719312	52.71763940906398	44.6564076618091	71.06106971130386	79.9669579373966	42.35812976744355	66.5901421838804	162.08995313204377	37.595037750477765	61.08128799004164	75.38893021141612	60.45434594435257	98.96172907551181	179.21017125069795	91.53069609219366	107.65	93.66	42.1	172.798229	100.27	38.46	87.08856	77.2	59.9	100.510732	99.17	55.1	240.0	1090.0	-530.0	40.0
RF	2020-11	47.74457881023697	35.61395894847905	44.07948579691721	25.526328953882185	63.22095096316263	99.05556221693732	43.208367848487654	62.88849505604513	182.90954762682816	38.93067555347458	50.15873375704959	74.89199195209035	28.69379900489856	126.40417425343784	197.31892499774034	79.69730593082191	88.096	65.43	47.0	134.085613	61.63	52.44	75.58086	58.7	91.7	79.408125	61.15	69.0	1390.0	1760.0	-50.0	400.0
RF	2020-12	51.612919123216	31.574941048963538	31.95575301301176	23.18031523166015	55.93674971134965	94.15250733759294	47.61853578309103	56.81173827471852	159.73005072749578	41.8683151605557	42.70133345519186	58.968852688101805	8.65295521998646	122.91490365861245	167.03398066801896	55.80718634725818	112.17	31.53	33.2	100.474807	87.72	70.17	99.46776	90.1	145.0	100.463422	59.12	66.8	-1600.0	2480.0	650.0	1020.0
RF	2021-01	53.76177920324965	28.88551322479443	29.463175339400685	23.575612877973782	51.21325919621647	85.0618296877659	49.62517908968658	52.00683727032012	140.75478316465052	43.428107379826415	38.70685406245923	52.68297654419958	3.5167751436063934	111.39860791444272	141.74110055191767	46.00278234789897	86.639	29.17	28.9	43.440238	35.61	46.67	83.85131	37.8	116.3	73.009516	28.4	44.5	-650.0	110.0	310.0	920.0
RF	2021-02	51.01468194203346	27.958099951276534	30.079124094773398	22.346728017697515	50.76238571697054	87.60669977683287	47.39847210197329	51.46204554421551	145.5965146057825	41.43547223749857	37.625327069346355	54.39377980061356	7.092094071546978	115.53155255831533	150.00081776637063	49.113950364174315	72.878	42.68	24.5	37.403318	28.21	27.33	72.52747	43.1	59.7	54.272353	41.35	33.6	260.0	1800.0	-190.0	450.0
RF	2021-03	48.01903186272777	32.60025448922619	35.24896812643364	21.68045834119836	62.526937168956806	108.65926717707755	44.5899541171918	60.535663131130555	176.47978401089378	38.26164321746653	47.06391412045997	66.65420910777323	19.223553673618007	150.31344831401228	193.61038423366637	76.58399707567102	50.519	51.6	51.1	18.837366	31.79	78.14	42.52902	36.8	159.8	34.620126	35.53	66.3	1960.0	3820.0	600.0	1260.0
RF	2021-04	36.16559749211065	37.08439306987948	54.996266035248084	20.627500901223343	68.66057422886084	110.45258928180371	37.38019112372818	61.139693362768824	195.10768508736737	29.683728732058633	56.39958366830603	87.18384818474098	56.62173340011728	158.89912093781953	220.25862453515296	114.17921687527989	15.433	61.7	76.2	17.010586	61.99	57.73	25.04665	64.4	171.6	15.329325	41.97	70.0	3800.0	4600.0	750.0	1340.0
RF	2021-05	25.445255851497375	55.395917280424015	58.16379690107832	56.04363954588494	82.64702951375111	83.4029028103173	40.94569576231695	72.90334667532863	152.6672639444199	29.824423367141	68.76863993613361	76.94554511464008	87.20480226464744	111.8990866700979	183.20322128142507	115.892961274109	3.4932	32.33	60.0	34.20781	59.64	66.31	32.21236	32.5	145.4	8.220127	46.92	58.3	2760.0	4180.0	1010.0	1040.0
RF	2021-06	16.227096602432404	70.6947735108631	41.627683547143114	91.87219063389917	89.15080165706522	37.315732911811885	53.64304020576739	85.65127054137109	82.12200762761199	31.747681882278403	78.33887604036622	44.19967084448433	95.67050235147133	34.89968211941652	115.2028976363442	90.59222643243955	-3.4561	77.27	49.5	29.235875	117.28	41.88	34.07698	57.8	69.5	0.052739	101.18	45.8	3880.0	5720.0	1230.0	720.0
RF	2021-07	13.420288258044721	65.69828444255387	38.89908812614623	91.61134232785352	85.02136912004315	30.522700491207303	54.5586592825894	78.81707098843435	71.80552157820651	30.351544003060667	75.78221470798898	40.93519895911116	90.83133887796555	24.177554699121977	95.83842042173004	86.26170557758196	13.326	39.81	38.0	74.180708	156.46	57.25	61.24932	140.3	89.4	17.521955	123.25	47.8	1890.0	5680.0	1830.0	1480.0
RF	2021-08	14.290367187316292	65.29198461675665	40.86110557900791	87.52885825187298	80.24741710751255	32.30627910434734	52.380310589124655	75.32959384214392	77.23996574894977	29.836506327919448	71.03962331946974	42.790860700210025	92.19905299825356	25.45588326985983	101.37933875479945	84.55589053190454	38.487	55.49	31.7	96.216236	100.18	25.18	53.36243	64.5	57.2	32.540025	102.0	36.4	1230.0	3200.0	270.0	450.0
RF	2021-09	23.00106257725108	63.75629942175592	53.02753263022502	65.86243284678078	76.38992999021474	52.83243813250057	43.023494899779145	71.07252243592878	114.26186783227703	30.013972900298477	68.44430589497804	60.635952876254926	91.453758054686	61.84661139637938	138.95034859145477	95.56527969320699	71.965	79.1	30.6	193.640201	103.57	54.8	96.29206	119.5	71.1	89.202734	88.24	37.5	420.0	-1140.0	-860.0	340.0
RF	2021-10	41.10382647304785	48.76739756909048	52.5718073049882	48.37124812016493	69.3861685101879	76.1469895827626	43.165269579770246	65.23727648485485	155.0928574323505	38.7947042929824	60.03201575928358	73.6432627095356	60.90585612341812	91.26360402085817	173.98703179675604	89.61618578073941	65.722	38.14	29.9	143.77882	148.97	92.92	65.76252	133.8	131.3	55.964484	83.29	51.5	360.0	2500.0	1310.0	1390.0
RF	2021-11	50.094684677176986	36.7835314409902	43.7336142606059	29.313524437191376	64.23568962457689	97.17402903505172	45.334905100546905	64.1876916816812	178.9327487835672	41.265437197459974	52.138183711409425	74.05721424373681	24.636297643015187	118.84142800856185	191.53725407094288	74.29892350388106	140.76	53.45	31.9	183.378495	71.18	69.51	99.1416	67.6	191.8	126.010873	57.61	48.9	-2040.0	-1620.0	-370.0	1100.0
RF	2021-12	54.016439087595515	33.1953348579234	32.48343496854915	24.74054618347587	59.371033070474446	95.88853771179285	49.37981341589019	58.67294123490487	161.1662966869065	42.985112641378066	44.85902818859557	60.298113427227136	8.205242198120157	124.85137755932985	166.61264395323224	56.44228381175097	123.53	97.16	41.3	77.577478	74.54	112.85	91.06951	64.4	186.3	103.490767	70.08	64.5	980.0	2140.0	1280.0	1440.0
RF	2022-01	55.48138600877257	29.698159989077386	29.404650613422895	24.5848340880789	51.26809402338834	83.82947287195655	51.07614276988742	52.28632150155593	139.42354340670744	44.474061371047185	39.60150192475939	52.338262455220644	2.85468326323668	109.16734109748694	139.01004602092559	44.83973378455633	145.41	57.72	28.7	78.276867	36.31	43.92	130.21399	37.7	94.5	112.77756	37.41	38.9	-2060.0	-1030.0	-240.0	420.0
RF	2022-02	51.49443993267711	28.36449400245078	29.94096736459634	22.68980189125444	50.47593261674453	86.25521253723088	47.92574322793831	51.0985135188037	143.89352303506055	41.887629548213546	37.997298913364446	53.94201774668106	6.413982666466275	113.87084714098154	147.2360670303929	48.519425458825545	69.01	50.62	23.5	18.754749	65.84	132.2	64.31152	67.0	172.4	51.354096	50.88	35.8	750.0	1790.0	2150.0	1790.0
RF	2022-03	48.279273198730905	32.94177436830829	35.198598485223236	21.590819812176342	65.06300587440755	112.38790653724458	44.73340808769072	62.8864698079927	177.46763856024592	38.39958935144602	48.907844450218235	66.80937955238483	18.549250469490993	155.3302442725996	196.53865239619142	77.60327631031093	43.253	65.2	29.5	17.782746	59.61	123.95	36.21327	57.7	260.9	31.241609	101.13	74.8	1790.0	6950.0	1210.0	2650.0
RF	2022-04	37.24620483202217	36.66424211365735	53.66890606163726	20.4435964890997	68.82827460521159	111.7931638108293	38.11418671422962	61.61815821515625	197.92792273531626	30.714809245939723	56.040265615673306	85.95132345064249	53.43024111918409	160.9643121666409	222.9714949909993	112.77517973277483	14.702	114.38	93.0	8.366195	62.26	86.43	15.0353	63.8	245.2	5.92007	83.05	133.3	6200.0	10910.0	1390.0	2070.0
RF	2022-05	25.203125733084608	54.47067119057804	58.81380512812664	52.926541213843215	82.25246265535114	83.56639859913197	40.45226101402926	72.74335207918638	154.21000908446604	28.780561347483236	67.99581583011205	77.92174398770294	87.25806785300463	114.3487829619004	184.9154127119453	117.02464481081722	-6.1688	117.95	141.6	12.949346	80.49	70.03	9.90078	56.1	141.5	-0.561217	77.58	93.5	8420.0	6840.0	1290.0	1380.0
RF	2022-06	16.158646006032583	71.2164051981575	41.77639391643092	91.97224959375916	87.80200788288005	36.94496057865567	53.627795632467254	84.97534400387141	81.50690021048392	31.76599104046681	77.47990690750161	43.99686896592551	96.79524960393255	32.89365328298395	113.5721901845663	89.82155732035604	-4.2908	75.11	71.0	50.33055	71.21	35.77	42.87678	73.9	94.5	6.661217	78.8	56.1	4000.0	5070.0	300.0	1070.0
RF	2022-07	13.436516948456447	66.76001599104254	38.94609979127593	91.84278620320758	85.86853355885013	30.70750204829025	54.56358205345339	79.8555169273196	72.09864315481528	30.380567113274424	77.20906614914372	41.10657391217904	91.70323609815048	24.543159498115504	96.84398890316368	87.81539013787804	-5.7399	73.2	47.1	82.090832	73.17	24.51	61.12401	74.9	46.0	21.833822	70.73	39.8	3490.0	3080.0	-30.0	510.0
